markdown_id,markdown_description,date,style_code,description,department,colour,soh,price,price_history
3889,SCEOSSWK44,25/05/2021,108230,Eva Capri,Womenswear,Black,0,49.0,"{129.0: ('21/05/2020', 'SCWWEOSSWK43'), 99.0: ('09/03/2021', 'SCWWMSSWK33'), 49.0: ('25/05/2021', 'SCEOSSWK44')}"
4180,Nothing,16/01/2024,108230,Eva Capri,Womenswear,Navy,0,39.0,"{129.0: ('21/05/2020', 'SCWWEOSSWK43'), 99.0: ('09/03/2021', 'SCWWMSSWK33'), 49.0: ('25/05/2021', 'SCEOSSWK44'), 39.0: ('16/01/2024', 'Nothing')}"
3931,SCMSSWK202206,07/09/2021,109310,Martina Short,Womenswear,White,0,29.0,"{69.0: ('21/05/2020', 'SCWWEOSSWK43'), 49.0: ('27/12/2020', 'SCWWEOSSWK23'), 29.0: ('07/09/2021', 'SCMSSWK202206')}"
3931,SCMSSWK202206,07/09/2021,110150,Eva Short,Womenswear,Black,0,29.0,"{69.0: ('21/05/2020', 'SCWWEOSSWK43'), 49.0: ('09/03/2021', 'SCWWMSSWK33'), 29.0: ('07/09/2021', 'SCMSSWK202206')}"
3931,SCMSSWK202206,07/09/2021,110150,Eva Short,Womenswear,Navy,0,29.0,"{69.0: ('21/05/2020', 'SCWWEOSSWK43'), 49.0: ('09/03/2021', 'SCWWMSSWK33'), 29.0: ('07/09/2021', 'SCMSSWK202206')}"
3889,SCEOSSWK44,25/05/2021,110300,Eva Capri,Womenswear,Black,0,49.0,"{129.0: ('21/05/2020', 'SCWWEOSSWK43'), 99.0: ('09/03/2021', 'SCWWMSSWK33'), 49.0: ('25/05/2021', 'SCEOSSWK44')}"
3889,SCEOSSWK44,25/05/2021,110300,Eva Capri,Womenswear,Navy,0,49.0,"{129.0: ('21/05/2020', 'SCWWEOSSWK43'), 99.0: ('09/03/2021', 'SCWWMSSWK33'), 49.0: ('25/05/2021', 'SCEOSSWK44')}"
3889,SCEOSSWK44,25/05/2021,110330,Martina Capri,Womenswear,White,0,29.0,"{99.0: ('21/05/2020', 'SCWWEOSSWK43'), 79.0: ('12/06/2020', 'SCWWEOSSWK46'), 49.0: ('27/12/2020', 'SCWWEOSSWK23'), 29.0: ('25/05/2021', 'SCEOSSWK44')}"
3931,SCMSSWK202206,07/09/2021,110331,Martina Short,Womenswear,White,0,29.0,"{69.0: ('21/05/2020', 'SCWWEOSSWK43'), 49.0: ('27/12/2020', 'SCWWEOSSWK23'), 29.0: ('07/09/2021', 'SCMSSWK202206')}"
3764,SCWWW20MSSWK33,13/03/2020,111632,Rosa Stretch Li,Womenswear,Dk Navy,0,69.0,"{69.0: ('13/03/2020', 'SCWWW20MSSWK33')}"
3931,SCMSSWK202206,07/09/2021,111632,Rosa Stretch Li,Womenswear,White,0,29.0,"{69.0: ('13/03/2020', 'SCWWW20MSSWK33'), 49.0: ('09/03/2021', 'SCWWMSSWK33'), 29.0: ('07/09/2021', 'SCMSSWK202206')}"
3931,SCMSSWK202206,07/09/2021,111750,Eva Short,Womenswear,Black,0,29.0,"{69.0: ('21/05/2020', 'SCWWEOSSWK43'), 49.0: ('09/03/2021', 'SCWWMSSWK33'), 29.0: ('07/09/2021', 'SCMSSWK202206')}"
4180,Nothing,16/01/2024,111750,Eva Short,Womenswear,Cappacino,0,39.0,"{49.0: ('30/09/2022', 'WK9SEPWWCLN'), 39.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,111750,Eva Short,Womenswear,ClassicNav,0,19.0,"{69.0: ('21/05/2020', 'SCWWEOSSWK43'), 49.0: ('09/03/2021', 'SCWWMSSWK33'), 29.0: ('07/09/2021', 'SCMSSWK202206'), 19.0: ('16/01/2024', 'Nothing')}"
3931,SCMSSWK202206,07/09/2021,111750,Eva Short,Womenswear,Navy,0,29.0,"{69.0: ('21/05/2020', 'SCWWEOSSWK43'), 49.0: ('09/03/2021', 'SCWWMSSWK33'), 29.0: ('07/09/2021', 'SCMSSWK202206')}"
3931,SCMSSWK202206,07/09/2021,111750,Eva Short,Womenswear,Silver,0,29.0,"{29.0: ('07/09/2021', 'SCMSSWK202206')}"
4180,Nothing,16/01/2024,111767,Martina Short,Womenswear,White,0,19.0,"{69.0: ('21/05/2020', 'SCWWEOSSWK43'), 49.0: ('27/12/2020', 'SCWWEOSSWK23'), 29.0: ('07/09/2021', 'SCMSSWK202206'), 19.0: ('16/01/2024', 'Nothing')}"
3889,SCEOSSWK44,25/05/2021,111791,Martina Capri,Womenswear,White,0,29.0,"{99.0: ('21/05/2020', 'SCWWEOSSWK43'), 79.0: ('12/06/2020', 'SCWWEOSSWK46'), 49.0: ('27/12/2020', 'SCWWEOSSWK23'), 29.0: ('25/05/2021', 'SCEOSSWK44')}"
4227,SCW24FINALPP,11/04/2024,111800,Eva Capri,Womenswear,Black,0,39.0,"{79.0: ('30/09/2022', 'WK9SEPWWCLN'), 59.0: ('16/01/2024', 'Nothing'), 39.0: ('11/04/2024', 'SCW24FINALPP')}"
4227,SCW24FINALPP,11/04/2024,111800,Eva Capri,Womenswear,ClassicNav,0,39.0,"{79.0: ('30/09/2022', 'WK9SEPWWCLN'), 69.0: ('27/09/2023', 'SCS24FURTHERMDWK7'), 49.0: ('16/01/2024', 'Nothing'), 39.0: ('11/04/2024', 'SCW24FINALPP')}"
4180,Nothing,16/01/2024,111800,Eva Capri,Womenswear,Navy,0,39.0,"{99.0: ('05/01/2021', 'SCWWEOSSWK24'), 49.0: ('25/05/2021', 'SCEOSSWK44'), 39.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,111800,Eva Capri,Womenswear,Silver,0,39.0,"{99.0: ('04/01/2020', 'SCWWEOSSWK23'), 49.0: ('21/05/2020', 'SCWWEOSSWK43'), 39.0: ('16/01/2024', 'Nothing')}"
3889,SCEOSSWK44,25/05/2021,111915,Felicity Pull O,Womenswear,Black,0,49.0,"{99.0: ('21/05/2020', 'SCWWEOSSWK43'), 49.0: ('25/05/2021', 'SCEOSSWK44')}"
3889,SCEOSSWK44,25/05/2021,111915,Felicity Pull O,Womenswear,Navy,0,49.0,"{99.0: ('21/05/2020', 'SCWWEOSSWK43'), 49.0: ('25/05/2021', 'SCEOSSWK44')}"
3931,SCMSSWK202206,07/09/2021,111990,Magic Tee,Womenswear,Black,0,19.0,"{39.0: ('21/05/2020', 'SCWWEOSSWK43'), 19.0: ('07/09/2021', 'SCMSSWK202206')}"
4180,Nothing,16/01/2024,112059,Esme Ponte Pant,Womenswear,Black,0,39.0,"{99.0: ('21/05/2020', 'SCWWEOSSWK43'), 79.0: ('09/03/2021', 'SCWWMSSWK33'), 49.0: ('25/05/2021', 'SCEOSSWK44'), 39.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,112059,Esme Ponte Pant,Womenswear,Navy,0,39.0,"{79.0: ('30/09/2022', 'WK9SEPWWCLN'), 49.0: ('06/10/2023', 'SCS23CLDFINAL'), 39.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,112636,Evie Capri,Womenswear,Black,0,39.0,"{129.0: ('21/05/2020', 'SCWWEOSSWK43'), 79.0: ('09/03/2021', 'SCWWMSSWK33'), 49.0: ('25/05/2021', 'SCEOSSWK44'), 39.0: ('16/01/2024', 'Nothing')}"
4227,SCW24FINALPP,11/04/2024,112636,Evie Capri,Womenswear,Cappacino,0,39.0,"{79.0: ('30/09/2022', 'WK9SEPWWCLN'), 59.0: ('16/01/2024', 'Nothing'), 39.0: ('11/04/2024', 'SCW24FINALPP')}"
3889,SCEOSSWK44,25/05/2021,112636,Evie Capri,Womenswear,ClassicNav,0,49.0,"{129.0: ('21/05/2020', 'SCWWEOSSWK43'), 99.0: ('05/01/2021', 'SCWWEOSSWK24'), 79.0: ('09/03/2021', 'SCWWMSSWK33'), 49.0: ('25/05/2021', 'SCEOSSWK44')}"
3784,SCWWEOSSWK43,21/05/2020,112636,Evie Capri,Womenswear,Khaki,0,129.0,"{129.0: ('21/05/2020', 'SCWWEOSSWK43')}"
3889,SCEOSSWK44,25/05/2021,112636,Evie Capri,Womenswear,Navy,0,49.0,"{129.0: ('21/05/2020', 'SCWWEOSSWK43'), 79.0: ('09/03/2021', 'SCWWMSSWK33'), 49.0: ('25/05/2021', 'SCEOSSWK44')}"
3931,SCMSSWK202206,07/09/2021,112656,Georgina Shirt,Womenswear,White,0,49.0,"{79.0: ('21/05/2020', 'SCWWEOSSWK43'), 49.0: ('07/09/2021', 'SCMSSWK202206')}"
4180,Nothing,16/01/2024,112708,Daisy Linen Shi,Womenswear,ClassicNav,0,59.0,"{79.0: ('30/05/2023', 'SCW23EOSS'), 59.0: ('16/01/2024', 'Nothing')}"
3880,SCWWMSSWK33,09/03/2021,112708,Daisy Linen Shi,Womenswear,Navy,0,49.0,"{49.0: ('09/03/2021', 'SCWWMSSWK33')}"
4180,Nothing,16/01/2024,112708,Daisy Linen Shi,Womenswear,Powder Bl,0,59.0,"{79.0: ('04/01/2020', 'SCWWEOSSWK23'), 59.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,112708,Daisy Linen Shi,Womenswear,Sky Blue,0,39.0,"{99.0: ('09/03/2021', 'SCWWMSSWK33'), 49.0: ('25/05/2021', 'SCEOSSWK44'), 39.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,112708,Daisy Linen Shi,Womenswear,White,0,59.0,"{79.0: ('30/05/2023', 'SCW23EOSS'), 59.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,112708E,Daisy Linen Shi,Womenswear,White,0,59.0,"{79.0: ('30/05/2023', 'SCW23EOSS'), 59.0: ('16/01/2024', 'Nothing')}"
3889,SCEOSSWK44,25/05/2021,112712,Rosa Stripe Lin,Womenswear,Navy/Whit,0,49.0,"{99.0: ('21/05/2020', 'SCWWEOSSWK43'), 49.0: ('25/05/2021', 'SCEOSSWK44')}"
3784,SCWWEOSSWK43,21/05/2020,112713,Rosa Linen Pant,Womenswear,Natural,0,99.0,"{99.0: ('21/05/2020', 'SCWWEOSSWK43')}"
4399,SCWK38FINALPP,17/04/2025,112740,Laura Relaxed C,Womenswear,Bone,0,59.0,"{79.0: ('04/03/2025', 'SCWWMARMSS'), 59.0: ('17/04/2025', 'SCWK38FINALPP')}"
4399,SCWK38FINALPP,17/04/2025,112740,Laura Relaxed C,Womenswear,ClassicNav,0,59.0,"{79.0: ('04/03/2025', 'SCWWMARMSS'), 59.0: ('17/04/2025', 'SCWK38FINALPP')}"
3931,SCMSSWK202206,07/09/2021,112740,Laura Relaxed C,Womenswear,Khaki,0,49.0,"{89.0: ('25/05/2021', 'SCEOSSWK44'), 49.0: ('07/09/2021', 'SCMSSWK202206')}"
4180,Nothing,16/01/2024,112740,Laura Relaxed C,Womenswear,Navy,0,39.0,"{99.0: ('21/05/2020', 'SCWWEOSSWK43'), 49.0: ('25/05/2021', 'SCEOSSWK44'), 39.0: ('16/01/2024', 'Nothing')}"
3969,SCMSSWK322022,10/03/2022,112740,Laura Relaxed C,Womenswear,Sage,0,69.0,"{69.0: ('10/03/2022', 'SCMSSWK322022')}"
3880,SCWWMSSWK33,09/03/2021,112951,Rosa Linen Shor,Womenswear,ClassicNav,0,49.0,"{69.0: ('21/05/2020', 'SCWWEOSSWK43'), 49.0: ('09/03/2021', 'SCWWMSSWK33')}"
3889,SCEOSSWK44,25/05/2021,112951,Rosa Linen Shor,Womenswear,White,0,29.0,"{69.0: ('13/03/2020', 'SCWWW20MSSWK33'), 49.0: ('21/05/2020', 'SCWWEOSSWK43'), 29.0: ('25/05/2021', 'SCEOSSWK44')}"
3889,SCEOSSWK44,25/05/2021,112983,Rosa Linen Pant,Womenswear,Black,0,49.0,"{99.0: ('13/03/2020', 'SCWWW20MSSWK33'), 49.0: ('25/05/2021', 'SCEOSSWK44')}"
3784,SCWWEOSSWK43,21/05/2020,112983,Rosa Linen Pant,Womenswear,White,0,49.0,"{99.0: ('13/03/2020', 'SCWWW20MSSWK33'), 49.0: ('21/05/2020', 'SCWWEOSSWK43')}"
3931,SCMSSWK202206,07/09/2021,113002,Tulia Oversized,Womenswear,Black,0,19.0,"{49.0: ('13/03/2020', 'SCWWW20MSSWK33'), 19.0: ('07/09/2021', 'SCMSSWK202206')}"
3931,SCMSSWK202206,07/09/2021,113002,Tulia Oversized,Womenswear,Navy,0,19.0,"{49.0: ('13/03/2020', 'SCWWW20MSSWK33'), 19.0: ('07/09/2021', 'SCMSSWK202206')}"
3946,SCEOSSWK202021,17/12/2021,113002E,Tulia Oversized,Womenswear,Black,0,29.0,"{49.0: ('13/03/2020', 'SCWWW20MSSWK33'), 29.0: ('17/12/2021', 'SCEOSSWK202021')}"
4399,SCWK38FINALPP,17/04/2025,113032,Laura Chino Sho,Womenswear,Bone,0,49.0,"{59.0: ('04/03/2025', 'SCWWMARMSS'), 49.0: ('17/04/2025', 'SCWK38FINALPP')}"
4399,SCWK38FINALPP,17/04/2025,113032,Laura Chino Sho,Womenswear,ClassicNav,0,49.0,"{59.0: ('04/03/2025', 'SCWWMARMSS'), 49.0: ('17/04/2025', 'SCWK38FINALPP')}"
4227,SCW24FINALPP,11/04/2024,113032,Laura Chino Sho,Womenswear,Cobalt,0,39.0,"{49.0: ('06/03/2024', 'SCW24MSS'), 39.0: ('11/04/2024', 'SCW24FINALPP')}"
4227,SCW24FINALPP,11/04/2024,113032,Laura Chino Sho,Womenswear,Emerald,0,39.0,"{49.0: ('06/03/2024', 'SCW24MSS'), 39.0: ('11/04/2024', 'SCW24FINALPP')}"
4180,Nothing,16/01/2024,113032,Laura Chino Sho,Womenswear,Green,0,39.0,"{49.0: ('14/03/2023', 'SCW23MSS'), 39.0: ('16/01/2024', 'Nothing')}"
4399,SCWK38FINALPP,17/04/2025,113032,Laura Chino Sho,Womenswear,Ivory,0,49.0,"{59.0: ('04/03/2025', 'SCWWMARMSS'), 49.0: ('17/04/2025', 'SCWK38FINALPP')}"
4180,Nothing,16/01/2024,113032,Laura Chino Sho,Womenswear,Khaki,0,39.0,"{49.0: ('17/04/2025', 'SCWK38FINALPP'), 39.0: ('16/01/2024', 'Nothing'), 59.0: ('04/03/2025', 'SCWWMARMSS')}"
3969,SCMSSWK322022,10/03/2022,113032,Laura Chino Sho,Womenswear,Sage,0,49.0,"{49.0: ('10/03/2022', 'SCMSSWK322022')}"
4180,Nothing,16/01/2024,113032,Laura Chino Sho,Womenswear,Sienna,0,39.0,"{49.0: ('21/12/2023', 'SCBOXINGDAY121223'), 39.0: ('16/01/2024', 'Nothing')}"
4399,SCWK38FINALPP,17/04/2025,113032,Laura Chino Sho,Womenswear,Tan,0,49.0,"{59.0: ('04/03/2025', 'SCWWMARMSS'), 49.0: ('17/04/2025', 'SCWK38FINALPP')}"
4180,Nothing,16/01/2024,113032,Laura Chino Sho,Womenswear,White,0,19.0,"{69.0: ('13/03/2020', 'SCWWW20MSSWK33'), 49.0: ('09/03/2021', 'SCWWMSSWK33'), 29.0: ('07/09/2021', 'SCMSSWK202206'), 19.0: ('16/01/2024', 'Nothing')}"
3889,SCEOSSWK44,25/05/2021,113250,Jackie H/W Skin,Womenswear,Dk Wash,0,49.0,"{99.0: ('21/05/2020', 'SCWWEOSSWK43'), 79.0: ('27/12/2020', 'SCWWEOSSWK23'), 49.0: ('25/05/2021', 'SCEOSSWK44')}"
3889,SCEOSSWK44,25/05/2021,113252,Felicity Pull O,Womenswear,Black,0,49.0,"{99.0: ('21/05/2020', 'SCWWEOSSWK43'), 79.0: ('09/03/2021', 'SCWWMSSWK33'), 49.0: ('25/05/2021', 'SCEOSSWK44')}"
3889,SCEOSSWK44,25/05/2021,113252,Felicity Pull O,Womenswear,Navy,0,49.0,"{99.0: ('21/05/2020', 'SCWWEOSSWK43'), 79.0: ('09/03/2021', 'SCWWMSSWK33'), 49.0: ('25/05/2021', 'SCEOSSWK44')}"
3889,SCEOSSWK44,25/05/2021,113253,Yvonne Pant,Womenswear,Black,0,49.0,"{129.0: ('21/05/2020', 'SCWWEOSSWK43'), 99.0: ('09/03/2021', 'SCWWMSSWK33'), 49.0: ('25/05/2021', 'SCEOSSWK44')}"
4180,Nothing,16/01/2024,113253,Yvonne Pant,Womenswear,Navy,0,39.0,"{129.0: ('21/05/2020', 'SCWWEOSSWK43'), 99.0: ('09/03/2021', 'SCWWMSSWK33'), 49.0: ('25/05/2021', 'SCEOSSWK44'), 39.0: ('16/01/2024', 'Nothing')}"
3889,SCEOSSWK44,25/05/2021,113422,Simone Straight,Womenswear,Indigo,0,49.0,"{99.0: ('21/05/2020', 'SCWWEOSSWK43'), 49.0: ('25/05/2021', 'SCEOSSWK44')}"
3987,SCEOSSWK442022,31/05/2022,113524,Geri Oxford Shi,Womenswear,White,0,49.0,"{69.0: ('10/03/2022', 'SCMSSWK322022'), 49.0: ('31/05/2022', 'SCEOSSWK442022')}"
4399,SCWK38FINALPP,17/04/2025,113630,Georgina Shirt,Womenswear,White,0,59.0,"{79.0: ('19/11/2024', 'SCWWBFWK14'), 59.0: ('17/04/2025', 'SCWK38FINALPP')}"
3889,SCEOSSWK44,25/05/2021,113662,Felicity Denim,Womenswear,Washed Ind,0,49.0,"{99.0: ('21/05/2020', 'SCWWEOSSWK43'), 49.0: ('25/05/2021', 'SCEOSSWK44')}"
4180,Nothing,16/01/2024,113736,Daisy Linen Shi,Womenswear,Pink,0,59.0,"{79.0: ('30/05/2023', 'SCW23EOSS'), 59.0: ('16/01/2024', 'Nothing')}"
3754,SCWWEOSSWK23,04/01/2020,113736,Daisy Linen Shi,Womenswear,String,0,79.0,"{79.0: ('04/01/2020', 'SCWWEOSSWK23')}"
4180,Nothing,16/01/2024,113736E,Daisy Linen Shi,Womenswear,Pink,0,59.0,"{79.0: ('30/05/2023', 'SCW23EOSS'), 59.0: ('16/01/2024', 'Nothing')}"
3889,SCEOSSWK44,25/05/2021,113739,Rosa Linen Pant,Womenswear,Black,0,49.0,"{99.0: ('13/03/2020', 'SCWWW20MSSWK33'), 49.0: ('25/05/2021', 'SCEOSSWK44')}"
4180,Nothing,16/01/2024,113739,Rosa Linen Pant,Womenswear,ClassicNav,0,39.0,"{99.0: ('21/05/2020', 'SCWWEOSSWK43'), 79.0: ('09/03/2021', 'SCWWMSSWK33'), 49.0: ('25/05/2021', 'SCEOSSWK44'), 39.0: ('16/01/2024', 'Nothing')}"
3931,SCMSSWK202206,07/09/2021,113739,Rosa Linen Pant,Womenswear,White,0,29.0,"{99.0: ('13/03/2020', 'SCWWW20MSSWK33'), 49.0: ('21/05/2020', 'SCWWEOSSWK43'), 29.0: ('07/09/2021', 'SCMSSWK202206')}"
3889,SCEOSSWK44,25/05/2021,113739E,Rosa Linen Pant,Womenswear,ClassicNav,0,49.0,"{99.0: ('21/05/2020', 'SCWWEOSSWK43'), 79.0: ('09/03/2021', 'SCWWMSSWK33'), 49.0: ('25/05/2021', 'SCEOSSWK44')}"
3931,SCMSSWK202206,07/09/2021,113743,Rosa Linen Shor,Womenswear,ClassicNav,0,29.0,"{69.0: ('21/05/2020', 'SCWWEOSSWK43'), 49.0: ('09/03/2021', 'SCWWMSSWK33'), 29.0: ('07/09/2021', 'SCMSSWK202206')}"
3889,SCEOSSWK44,25/05/2021,113743,Rosa Linen Shor,Womenswear,White,0,29.0,"{69.0: ('13/03/2020', 'SCWWW20MSSWK33'), 49.0: ('21/05/2020', 'SCWWEOSSWK43'), 29.0: ('25/05/2021', 'SCEOSSWK44')}"
3889,SCEOSSWK44,25/05/2021,113963,Tape Yarn Cardi,Womenswear,French Nvy,0,49.0,"{119.0: ('05/01/2021', 'SCWWEOSSWK24'), 99.0: ('09/03/2021', 'SCWWMSSWK33'), 49.0: ('25/05/2021', 'SCEOSSWK44')}"
3880,SCWWMSSWK33,09/03/2021,113963,Tape Yarn Cardi,Womenswear,Raspberry,0,79.0,"{99.0: ('13/03/2020', 'SCWWW20MSSWK33'), 79.0: ('09/03/2021', 'SCWWMSSWK33')}"
3889,SCEOSSWK44,25/05/2021,113963E,Tape Yarn Cardi,Womenswear,French Nvy,0,49.0,"{119.0: ('05/01/2021', 'SCWWEOSSWK24'), 99.0: ('09/03/2021', 'SCWWMSSWK33'), 49.0: ('25/05/2021', 'SCEOSSWK44')}"
4227,SCW24FINALPP,11/04/2024,113996,Rosa Linen Pant,Womenswear,Natural,0,39.0,"{79.0: ('30/09/2022', 'WK9SEPWWCLN'), 59.0: ('16/01/2024', 'Nothing'), 39.0: ('11/04/2024', 'SCW24FINALPP')}"
4227,SCW24FINALPP,11/04/2024,113996E,ROSA LINEN PANT,Womenswear,Natural,0,39.0,"{79.0: ('30/05/2023', 'SCW23EOSS'), 59.0: ('16/01/2024', 'Nothing'), 39.0: ('11/04/2024', 'SCW24FINALPP')}"
4227,SCW24FINALPP,11/04/2024,114000,Eva Full Length,Womenswear,Black,0,39.0,"{79.0: ('30/09/2022', 'WK9SEPWWCLN'), 59.0: ('16/01/2024', 'Nothing'), 39.0: ('11/04/2024', 'SCW24FINALPP')}"
4227,SCW24FINALPP,11/04/2024,114000,Eva Full Length,Womenswear,ClassicNav,0,39.0,"{79.0: ('30/09/2022', 'WK9SEPWWCLN'), 59.0: ('16/01/2024', 'Nothing'), 39.0: ('11/04/2024', 'SCW24FINALPP')}"
3889,SCEOSSWK44,25/05/2021,114017,Jojo Tie Skirt,Womenswear,French Nvy,0,49.0,"{99.0: ('27/12/2020', 'SCWWEOSSWK23'), 79.0: ('05/01/2021', 'SCWWEOSSWK24'), 49.0: ('25/05/2021', 'SCEOSSWK44')}"
3931,SCMSSWK202206,07/09/2021,114035,Alyse Linen Top,Womenswear,Navy,0,49.0,"{79.0: ('21/05/2020', 'SCWWEOSSWK43'), 49.0: ('07/09/2021', 'SCMSSWK202206')}"
3880,SCWWMSSWK33,09/03/2021,114035,Alyse Linen Top,Womenswear,Pink Salt,0,49.0,"{99.0: ('13/03/2020', 'SCWWW20MSSWK33'), 49.0: ('09/03/2021', 'SCWWMSSWK33')}"
3931,SCMSSWK202206,07/09/2021,114035,Alyse Linen Top,Womenswear,White,0,49.0,"{79.0: ('21/05/2020', 'SCWWEOSSWK43'), 49.0: ('07/09/2021', 'SCMSSWK202206')}"
3946,SCEOSSWK202021,17/12/2021,114207,Baylie Linen Dr,Womenswear,Khaki,0,99.0,"{129.0: ('05/01/2021', 'SCWWEOSSWK24'), 99.0: ('17/12/2021', 'SCEOSSWK202021')}"
3946,SCEOSSWK202021,17/12/2021,114207,Baylie Linen Dr,Womenswear,Navy,0,99.0,"{129.0: ('05/01/2021', 'SCWWEOSSWK24'), 99.0: ('17/12/2021', 'SCEOSSWK202021')}"
3931,SCMSSWK202206,07/09/2021,114207E,Baylie Linen Dr,Womenswear,Navy,0,99.0,"{129.0: ('05/01/2021', 'SCWWEOSSWK24'), 99.0: ('07/09/2021', 'SCMSSWK202206')}"
3931,SCMSSWK202206,07/09/2021,114235,Lily Voile Geo,Womenswear,Ivory/Navy,0,49.0,"{79.0: ('27/12/2020', 'SCWWEOSSWK23'), 49.0: ('07/09/2021', 'SCMSSWK202206')}"
3931,SCMSSWK202206,07/09/2021,114293,Cotton 3/4 Slee,Womenswear,Navy,0,19.0,"{49.0: ('27/12/2020', 'SCWWEOSSWK23'), 19.0: ('07/09/2021', 'SCMSSWK202206')}"
3931,SCMSSWK202206,07/09/2021,114293,Cotton 3/4 Slee,Womenswear,White,0,19.0,"{49.0: ('27/12/2020', 'SCWWEOSSWK23'), 19.0: ('07/09/2021', 'SCMSSWK202206')}"
3946,SCEOSSWK202021,17/12/2021,114311,Mya Wrap Dress,Womenswear,Black,0,79.0,"{99.0: ('27/12/2020', 'SCWWEOSSWK23'), 79.0: ('17/12/2021', 'SCEOSSWK202021')}"
3880,SCWWMSSWK33,09/03/2021,114348,Iris Pant,Womenswear,Black/Whit,0,49.0,"{49.0: ('09/03/2021', 'SCWWMSSWK33')}"
3880,SCWWMSSWK33,09/03/2021,114348,Iris Pant,Womenswear,Navy Multi,0,49.0,"{99.0: ('21/05/2020', 'SCWWEOSSWK43'), 79.0: ('05/01/2021', 'SCWWEOSSWK24'), 49.0: ('09/03/2021', 'SCWWMSSWK33')}"
3931,SCMSSWK202206,07/09/2021,114368,Rosa Crop Linen,Womenswear,Navy,0,49.0,"{99.0: ('13/03/2020', 'SCWWW20MSSWK33'), 79.0: ('27/12/2020', 'SCWWEOSSWK23'), 49.0: ('07/09/2021', 'SCMSSWK202206')}"
3889,SCEOSSWK44,25/05/2021,114368,Rosa Crop Linen,Womenswear,String,0,49.0,"{99.0: ('13/03/2020', 'SCWWW20MSSWK33'), 79.0: ('27/12/2020', 'SCWWEOSSWK23'), 49.0: ('25/05/2021', 'SCEOSSWK44')}"
4180,Nothing,16/01/2024,114368E,Rosa Crop Linen,Womenswear,Navy,0,39.0,"{99.0: ('13/03/2020', 'SCWWW20MSSWK33'), 79.0: ('27/12/2020', 'SCWWEOSSWK23'), 49.0: ('07/09/2021', 'SCMSSWK202206'), 39.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,114368E,Rosa Crop Linen,Womenswear,String,0,39.0,"{99.0: ('13/03/2020', 'SCWWW20MSSWK33'), 79.0: ('27/12/2020', 'SCWWEOSSWK23'), 49.0: ('25/05/2021', 'SCEOSSWK44'), 39.0: ('16/01/2024', 'Nothing')}"
3809,SCWWCWWK3,11/08/2020,114425,Vera Quilted Ve,Womenswear,Black,0,99.0,"{99.0: ('11/08/2020', 'SCWWCWWK3')}"
3931,SCMSSWK202206,07/09/2021,114425,Vera Quilted Ve,Womenswear,Mustard,0,79.0,"{119.0: ('25/05/2021', 'SCEOSSWK44'), 79.0: ('07/09/2021', 'SCMSSWK202206')}"
4180,Nothing,16/01/2024,114425,Vera Quilted Ve,Womenswear,Navy,0,79.0,"{99.0: ('30/05/2023', 'SCW23EOSS'), 79.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,114425,Vera Quilted Ve,Womenswear,Stone,0,79.0,"{99.0: ('30/05/2023', 'SCW23EOSS'), 79.0: ('16/01/2024', 'Nothing')}"
3754,SCWWEOSSWK23,04/01/2020,114426,Alyssa Anorak,Womenswear,French Nvy,0,99.0,"{99.0: ('04/01/2020', 'SCWWEOSSWK23')}"
4047,SCBOXINGDAY22,22/12/2022,114483,Catalina Leathe,Womenswear,Black,0,249.0,"{249.0: ('22/12/2022', 'SCBOXINGDAY22')}"
4314,SCFINALPPA,03/10/2024,114539,Jackie H/W Skin,Womenswear,Black,0,59.0,"{99.0: ('21/08/2024', 'SCS24MSSV1'), 79.0: ('17/09/2024', 'SCS24SEPFUR'), 59.0: ('03/10/2024', 'SCFINALPPA')}"
4262,SCW24EOSSFURPP,20/06/2024,114540,Jackie H/W Skin,Womenswear,Dk Wash,0,79.0,"{99.0: ('11/06/2024', 'SCW24EOSSFURV5'), 79.0: ('20/06/2024', 'SCW24EOSSFURPP')}"
4365,SCFEBSALEFURTHERS,30/01/2025,114540E,Jackie H/W Skin,Womenswear,Mid Wash,0,59.0,"{99.0: ('28/05/2024', 'SCW24EOSS'), 79.0: ('20/06/2024', 'SCW24EOSSFURPP'), 59.0: ('30/01/2025', 'SCFEBSALEFURTHERS')}"
3969,SCMSSWK322022,10/03/2022,114576,Pearce Soft Tra,Womenswear,Black,0,49.0,"{79.0: ('10/09/2020', 'SCWWMSSWK7'), 49.0: ('10/03/2022', 'SCMSSWK322022')}"
3880,SCWWMSSWK33,09/03/2021,114596,Nelson Turtle N,Womenswear,Black,0,49.0,"{99.0: ('28/07/2020', 'SCWWCWWK1'), 79.0: ('10/09/2020', 'SCWWMSSWK7'), 49.0: ('09/03/2021', 'SCWWMSSWK33')}"
